Date,Close,granularity
2014-07-21,47.2,daily
2014-07-22,47.0,daily
2014-07-24,46.4,daily
2014-07-25,44.5,daily
2014-07-28,44.0,daily
2014-07-29,45.05,daily
2014-07-30,44.6,daily
2014-07-31,41.9,daily
2014-08-01,41.15,daily
2014-08-04,42.0,daily
2014-08-05,41.0,daily
2014-08-06,41.45,daily
2014-08-07,41.8,daily
2014-08-08,42.6,daily
2014-08-11,43.05,daily
2014-08-12,41.95,daily
2014-08-13,42.15,daily
2014-08-14,43.2,daily
2014-08-15,43.0,daily
2014-08-18,43.35,daily
2014-08-19,43.55,daily
2014-08-20,43.45,daily
2014-08-21,44.45,daily
2014-08-22,45.25,daily
2014-08-25,44.9,daily
2014-08-26,45.0,daily
2014-08-27,44.75,daily
2014-08-28,43.65,daily
2014-08-29,43.6,daily
2014-09-01,45.25,daily
2014-09-02,44.45,daily
2014-09-03,45.15,daily
2014-09-04,45.0,daily
2014-09-05,43.8,daily
2014-09-09,43.65,daily
2014-09-10,43.05,daily
2014-09-11,42.9,daily
2014-09-12,42.0,daily
2014-09-15,42.0,daily
2014-09-16,41.45,daily
2014-09-17,42.35,daily
2014-09-18,43.0,daily
2014-09-19,43.4,daily
2014-09-22,42.5,daily
2014-09-23,43.55,daily
2014-09-24,42.9,daily
2014-09-25,41.95,daily
2014-09-26,42.35,daily
2014-09-29,42.15,daily
2014-09-30,41.75,daily
2014-10-01,41.85,daily
2014-10-02,41.5,daily
2014-10-03,42.5,daily
2014-10-06,42.4,daily
2014-10-07,42.55,daily
2014-10-08,41.3,daily
2014-10-09,41.5,daily
2014-10-13,39.45,daily
2014-10-14,40.45,daily
2014-10-15,39.55,daily
2014-10-16,39.05,daily
2014-10-17,39.3,daily
2014-10-20,39.8,daily
2014-10-21,39.4,daily
2014-10-22,40.4,daily
2014-10-23,40.8,daily
2014-10-24,40.75,daily
2014-10-27,41.95,daily
2014-10-28,41.65,daily
2014-10-29,41.25,daily
2014-10-30,42.2,daily
2014-10-31,42.9,daily
2014-11-03,42.95,daily
2014-11-04,42.95,daily
2014-11-05,43.0,daily
2014-11-06,43.2,daily
2014-11-07,42.95,daily
2014-11-10,42.7,daily
2014-11-11,43.6,daily
2014-11-12,42.9,daily
2014-11-13,43.85,daily
2014-11-14,43.95,daily
2014-11-17,43.9,daily
2014-11-18,44.0,daily
2014-11-19,44.7,daily
2014-11-20,45.85,daily
2014-11-21,46.0,daily
2014-11-24,45.25,daily
2014-11-25,45.2,daily
2014-11-26,45.15,daily
2014-11-27,45.15,daily
2014-11-28,45.45,daily
2014-12-01,44.7,daily
2014-12-02,44.4,daily
2014-12-03,45.85,daily
2014-12-04,45.95,daily
2014-12-05,46.1,daily
2014-12-08,46.65,daily
2014-12-09,46.85,daily
2014-12-10,46.5,daily
2014-12-11,46.5,daily
2014-12-12,46.15,daily
2014-12-15,45.8,daily
2014-12-16,45.4,daily
2014-12-17,44.8,daily
2014-12-18,46.8,daily
2014-12-19,47.0,daily
2014-12-22,48.2,daily
2014-12-23,48.25,daily
2014-12-24,48.25,daily
2014-12-25,48.0,daily
2014-12-26,48.15,daily
2014-12-27,48.2,daily
2014-12-29,48.65,daily
2014-12-30,47.95,daily
2014-12-31,47.95,daily
2015-01-05,48.2,daily
2015-01-06,47.7,daily
2015-01-07,47.2,daily
2015-01-08,48.05,daily
2015-01-09,47.8,daily
2015-01-12,47.6,daily
2015-01-13,47.5,daily
2015-01-14,48.0,daily
2015-01-15,48.0,daily
2015-01-16,47.5,daily
2015-01-19,47.95,daily
2015-01-20,48.15,daily
2015-01-21,49.2,daily
2015-01-22,50.5,daily
2015-01-23,52.0,daily
2015-01-26,52.0,daily
2015-01-27,52.1,daily
2015-01-28,52.5,daily
2015-01-29,52.4,daily
2015-01-30,53.2,daily
2015-02-02,53.4,daily
2015-02-03,53.9,daily
2015-02-04,55.0,daily
2015-02-05,55.1,daily
2015-02-06,54.4,daily
2015-02-09,53.7,daily
2015-02-10,52.9,daily
2015-02-11,53.8,daily
2015-02-12,53.5,daily
2015-02-13,55.2,daily
2015-02-24,54.3,daily
2015-02-25,56.2,daily
2015-02-26,55.9,daily
2015-03-02,56.0,daily
2015-03-03,55.9,daily
2015-03-04,55.6,daily
2015-03-05,55.8,daily
2015-03-06,55.5,daily
2015-03-09,55.5,daily
2015-03-10,55.7,daily
2015-03-11,55.0,daily
2015-03-12,55.0,daily
2015-03-13,55.9,daily
2015-03-16,54.7,daily
2015-03-17,54.0,daily
2015-03-18,54.6,daily
2015-03-19,56.1,daily
2015-03-20,55.6,daily
2015-03-23,55.1,daily
2015-03-24,53.3,daily
2015-03-25,53.7,daily
2015-03-26,52.3,daily
2015-03-27,51.1,daily
2015-03-30,52.9,daily
2015-03-31,52.1,daily
2015-04-01,50.5,daily
2015-04-02,51.6,daily
2015-04-07,51.6,daily
2015-04-08,51.4,daily
2015-04-09,50.3,daily
2015-04-10,50.4,daily
2015-04-13,51.6,daily
2015-04-14,52.1,daily
2015-04-15,49.95,daily
2015-04-16,50.6,daily
2015-04-17,49.65,daily
2015-04-20,49.5,daily
2015-04-21,49.95,daily
2015-04-22,49.85,daily
2015-04-23,52.0,daily
2015-04-24,51.8,daily
2015-04-27,52.4,daily
2015-04-28,51.0,daily
2015-04-29,50.2,daily
2015-04-30,50.6,daily
2015-05-04,51.6,daily
2015-05-05,52.4,daily
2015-05-06,51.5,daily
2015-05-07,49.9,daily
2015-05-08,48.8,daily
2015-05-11,49.0,daily
2015-05-12,49.0,daily
2015-05-13,49.35,daily
2015-05-14,48.75,daily
2015-05-15,49.3,daily
2015-05-18,49.4,daily
2015-05-19,50.9,daily
2015-05-20,50.6,daily
2015-05-21,50.5,daily
2015-05-22,49.9,daily
2015-05-25,50.5,daily
2015-05-26,50.2,daily
2015-05-27,50.7,daily
2015-05-28,51.5,daily
2015-05-29,50.8,daily
2015-06-01,49.1,daily
2015-06-02,48.85,daily
2015-06-03,47.6,daily
2015-06-04,47.7,daily
2015-06-05,46.45,daily
2015-06-08,46.7,daily
2015-06-09,45.25,daily
2015-06-10,45.2,daily
2015-06-11,45.0,daily
2015-06-12,45.5,daily
2015-06-15,45.8,daily
2015-06-16,45.7,daily
2015-06-17,45.85,daily
2015-06-18,46.0,daily
2015-06-22,47.4,daily
2015-06-23,48.35,daily
2015-06-24,48.1,daily
2015-06-25,48.35,daily
2015-06-26,48.05,daily
2015-06-29,47.15,daily
2015-06-30,47.25,daily
2015-07-01,47.45,daily
2015-07-02,46.85,daily
2015-07-03,46.0,daily
2015-07-06,46.05,daily
2015-07-07,45.7,daily
2015-07-08,44.45,daily
2015-07-09,44.5,daily
2015-07-13,43.9,daily
2015-07-14,44.7,daily
2015-07-15,43.7,daily
2015-07-16,44.35,daily
2015-07-17,42.05,daily
2015-07-20,42.7,daily
2015-07-21,42.25,daily
2015-07-22,41.55,daily
2015-07-23,37.85,daily
2015-07-24,37.0,daily
2015-07-27,37.25,daily
2015-07-28,36.9,daily
2015-07-29,36.0,daily
2015-07-30,36.4,daily
2015-07-31,35.75,daily
2015-08-03,35.6,daily
2015-08-04,35.25,daily
2015-08-05,34.2,daily
2015-08-06,33.7,daily
2015-08-07,33.35,daily
2015-08-10,34.3,daily
2015-08-11,34.75,daily
2015-08-12,34.85,daily
2015-08-13,35.6,daily
2015-08-14,36.0,daily
2015-08-17,35.3,daily
2015-08-18,34.0,daily
2015-08-19,33.1,daily
2015-08-20,33.8,daily
2015-08-21,33.5,daily
2015-08-24,36.85,daily
2015-08-25,40.1,daily
2015-08-26,38.0,daily
2015-08-27,39.8,daily
2015-08-28,39.5,daily
2015-08-31,40.0,daily
2015-09-01,39.45,daily
2015-09-02,39.6,daily
2015-09-03,40.75,daily
2015-09-04,40.5,daily
2015-09-07,41.0,daily
2015-09-08,41.7,daily
2015-09-09,42.4,daily
2015-09-10,42.7,daily
2015-09-11,42.75,daily
2015-09-14,41.95,daily
2015-09-15,42.1,daily
2015-09-16,42.55,daily
2015-09-17,42.15,daily
2015-09-18,43.15,daily
2015-09-21,41.45,daily
2015-09-22,41.2,daily
2015-09-23,38.9,daily
2015-09-24,38.0,daily
2015-09-25,39.5,daily
2015-09-30,40.85,daily
2015-10-01,40.85,daily
2015-10-02,40.35,daily
2015-10-05,39.9,daily
2015-10-06,39.65,daily
2015-10-07,39.9,daily
2015-10-08,40.25,daily
2015-10-12,40.6,daily
2015-10-13,40.25,daily
2015-10-14,40.75,daily
2015-10-15,42.4,daily
2015-10-16,43.9,daily
2015-10-19,42.6,daily
2015-10-20,42.85,daily
2015-10-21,42.65,daily
2015-10-22,41.9,daily
2015-10-23,43.4,daily
2015-10-26,43.4,daily
2015-10-27,43.2,daily
2015-10-28,43.6,daily
2015-10-29,42.85,daily
2015-10-30,43.05,daily
2015-11-02,43.05,daily
2015-11-03,43.25,daily
2015-11-04,44.5,daily
2015-11-05,44.3,daily
2015-11-06,44.1,daily
2015-11-09,44.4,daily
2015-11-10,43.6,daily
2015-11-11,43.0,daily
2015-11-12,44.0,daily
2015-11-13,43.6,daily
2015-11-16,43.2,daily
2015-11-17,44.25,daily
2015-11-18,44.55,daily
2015-11-19,44.85,daily
2015-11-20,44.35,daily
2015-11-23,44.6,daily
2015-11-24,44.95,daily
2015-11-25,45.0,daily
2015-11-26,45.75,daily
2015-11-27,44.55,daily
2015-11-30,43.0,daily
2015-12-01,45.0,daily
2015-12-02,45.0,daily
2015-12-03,45.0,daily
2015-12-04,45.0,daily
2015-12-07,45.6,daily
2015-12-08,45.5,daily
2015-12-09,44.6,daily
2015-12-10,45.7,daily
2015-12-11,45.5,daily
2015-12-14,45.55,daily
2015-12-15,50.1,daily
2015-12-16,49.0,daily
2015-12-17,49.85,daily
2015-12-18,49.7,daily
2015-12-21,51.0,daily
2015-12-22,50.1,daily
2015-12-23,52.3,daily
2015-12-24,52.3,daily
2015-12-25,52.4,daily
2015-12-28,52.1,daily
2015-12-29,51.8,daily
2015-12-30,51.8,daily
2015-12-31,52.3,daily
2016-01-04,51.6,daily
2016-01-05,51.8,daily
2016-01-06,52.0,daily
2016-01-07,52.2,daily
2016-01-08,51.4,daily
2016-01-11,51.4,daily
2016-01-12,52.3,daily
2016-01-13,52.5,daily
2016-01-14,52.4,daily
2016-01-15,52.7,daily
2016-01-18,52.2,daily
2016-01-19,52.2,daily
2016-01-20,52.4,daily
2016-01-21,52.0,daily
2016-01-22,51.5,daily
2016-01-25,51.3,daily
2016-01-26,52.0,daily
2016-01-27,51.9,daily
2016-01-28,51.0,daily
2016-01-29,51.4,daily
2016-01-30,51.3,daily
2016-02-01,51.9,daily
2016-02-02,51.7,daily
2016-02-03,51.9,daily
2016-02-15,51.9,daily
2016-02-16,51.4,daily
2016-02-17,51.8,daily
2016-02-18,51.9,daily
2016-02-19,52.3,daily
2016-02-22,51.7,daily
2016-02-23,51.7,daily
2016-02-24,48.6,daily
2016-02-25,51.4,daily
2016-02-26,51.3,daily
2016-03-01,51.0,daily
2016-03-02,50.8,daily
2016-03-03,51.0,daily
2016-03-04,50.4,daily
2016-03-07,49.25,daily
2016-03-08,50.2,daily
2016-03-09,48.8,daily
2016-03-10,48.5,daily
2016-03-11,50.5,daily
2016-03-14,50.2,daily
2016-03-15,50.7,daily
2016-03-16,50.9,daily
2016-03-17,49.65,daily
2016-03-18,49.25,daily
2016-03-21,49.0,daily
2016-03-22,48.65,daily
2016-03-23,48.35,daily
2016-03-24,49.25,daily
2016-03-25,52.7,daily
2016-03-28,52.6,daily
2016-03-29,52.6,daily
2016-03-30,51.4,daily
2016-03-31,52.0,daily
2016-04-01,51.2,daily
2016-04-06,51.3,daily
2016-04-07,50.6,daily
2016-04-08,50.6,daily
2016-04-11,50.2,daily
2016-04-12,50.2,daily
2016-04-13,51.1,daily
2016-04-14,51.2,daily
2016-04-15,51.0,daily
2016-04-18,50.5,daily
2016-04-19,49.85,daily
2016-04-20,50.4,daily
2016-04-21,50.0,daily
2016-04-22,49.8,daily
2016-04-25,50.2,daily
2016-04-26,50.0,daily
2016-04-27,50.0,daily
2016-04-28,49.95,daily
2016-04-29,47.9,daily
2016-05-03,46.5,daily
2016-05-04,43.3,daily
2016-05-05,43.8,daily
2016-05-06,44.9,daily
2016-05-09,45.35,daily
2016-05-10,45.0,daily
2016-05-11,44.75,daily
2016-05-12,44.4,daily
2016-05-13,44.85,daily
2016-05-16,48.6,daily
2016-05-17,46.45,daily
2016-05-18,46.6,daily
2016-05-19,45.6,daily
2016-05-20,46.45,daily
2016-05-23,48.8,daily
2016-05-24,50.0,daily
2016-05-25,50.5,daily
2016-05-27,53.2,daily
2016-05-30,53.2,daily
2016-05-31,53.0,daily
2016-06-01,53.0,daily
2016-06-02,52.9,daily
2016-06-03,53.4,daily
2016-06-04,53.2,daily
2016-06-06,53.0,daily
2016-06-07,53.1,daily
2016-06-08,52.8,daily
2016-06-13,51.2,daily
2016-06-14,51.5,daily
2016-06-15,51.3,daily
2016-06-16,51.0,daily
2016-06-17,51.0,daily
2016-06-20,51.5,daily
2016-06-21,51.5,daily
2016-06-22,51.7,daily
2016-06-23,48.55,daily
2016-06-24,48.15,daily
2016-06-27,48.35,daily
2016-06-28,48.5,daily
2016-06-29,48.5,daily
2016-06-30,48.95,daily
2016-07-01,48.4,daily
2016-07-04,48.55,daily
2016-07-05,48.4,daily
2016-07-06,48.0,daily
2016-07-07,47.85,daily
2016-07-11,48.25,daily
2016-07-12,48.25,daily
2016-07-13,48.3,daily
2016-07-14,48.25,daily
2016-07-15,48.25,daily
2016-07-18,48.25,daily
2016-07-19,48.25,daily
2016-07-20,48.25,daily
2016-07-21,48.5,daily
2016-07-22,48.2,daily
2016-07-25,48.3,daily
2016-07-26,48.3,daily
2016-07-27,48.25,daily
2016-07-28,48.25,daily
2016-07-29,48.0,daily
2016-08-01,48.0,daily
2016-08-02,48.0,daily
2016-08-03,48.1,daily
2016-08-04,48.1,daily
2016-08-05,48.2,daily
2016-08-08,48.2,daily
2016-08-09,48.0,daily
2016-08-10,48.15,daily
2016-08-11,48.15,daily
2016-08-12,48.1,daily
2016-08-15,48.15,daily
2016-08-16,48.15,daily
2016-08-17,48.1,daily
2016-08-18,48.15,daily
2016-08-19,48.1,daily
2016-08-22,48.05,daily
2016-08-23,48.0,daily
2016-08-24,47.9,daily
2016-08-25,48.0,daily
2016-08-26,47.9,daily
2016-08-29,47.65,daily
2016-08-30,47.7,daily
2016-08-31,47.35,daily
2016-09-01,46.55,daily
2016-09-02,46.65,daily
2016-09-05,47.05,daily
2016-09-06,47.1,daily
2016-09-07,47.15,daily
2016-09-08,47.0,daily
2016-09-09,46.6,daily
2016-09-10,46.55,daily
2016-09-12,46.3,daily
2016-09-13,46.3,daily
2016-09-14,46.6,daily
2016-09-19,46.65,daily
2016-09-20,46.65,daily
2016-09-21,47.15,daily
2016-09-22,47.2,daily
2016-09-23,47.5,daily
2016-09-26,47.85,daily
2016-09-29,48.0,daily
2016-09-30,47.0,daily
2016-10-03,47.2,daily
2016-10-04,47.1,daily
2016-10-05,47.45,daily
2016-10-06,47.45,daily
2016-10-07,47.5,daily
2016-10-11,47.5,daily
2016-10-12,47.55,daily
2016-10-13,47.75,daily
2016-10-14,47.55,daily
2016-10-17,47.6,daily
2016-10-18,47.7,daily
2016-10-19,47.75,daily
2016-10-20,47.7,daily
2016-10-21,47.5,daily
2016-10-24,47.5,daily
2016-10-25,47.5,daily
2016-10-26,47.4,daily
2016-10-27,47.3,daily
2016-10-28,47.3,daily
2016-10-31,47.75,daily
2016-11-01,47.3,daily
2016-11-02,47.05,daily
2016-11-03,47.05,daily
2016-11-04,47.0,daily
2016-11-07,47.05,daily
2016-11-08,47.25,daily
2016-11-09,46.2,daily
2016-11-10,46.9,daily
2016-11-11,46.25,daily
2016-11-14,46.05,daily
2016-11-15,46.0,daily
2016-11-16,46.0,daily
2016-11-17,46.3,daily
2016-11-18,46.3,daily
2016-11-21,47.7,daily
2016-11-22,48.5,daily
2016-11-23,48.25,daily
2016-11-24,48.45,daily
2016-11-25,48.6,daily
2016-11-28,48.45,daily
2016-11-29,47.8,daily
2016-11-30,48.25,daily
2016-12-01,47.75,daily
2016-12-02,47.3,daily
2016-12-05,47.2,daily
2016-12-06,47.6,daily
2016-12-07,48.1,daily
2016-12-08,48.25,daily
2016-12-09,48.0,daily
2016-12-12,47.95,daily
2016-12-13,47.7,daily
2016-12-14,47.55,daily
2016-12-15,47.7,daily
2016-12-16,47.4,daily
2016-12-19,47.35,daily
2016-12-20,47.35,daily
2016-12-21,47.2,daily
2016-12-22,47.1,daily
2016-12-23,46.75,daily
2016-12-26,46.65,daily
2016-12-27,46.75,daily
2016-12-28,47.05,daily
2016-12-29,47.0,daily
2016-12-30,47.85,daily
2017-01-03,47.65,daily
2017-01-04,47.5,daily
2017-01-05,47.9,daily
2017-01-06,47.65,daily
2017-01-09,47.35,daily
2017-01-10,47.5,daily
2017-01-11,47.65,daily
2017-01-12,48.1,daily
2017-01-13,48.05,daily
2017-01-16,47.7,daily
2017-01-17,47.8,daily
2017-01-18,47.7,daily
2017-01-19,47.7,daily
2017-01-20,47.6,daily
2017-01-23,47.85,daily
2017-01-24,47.7,daily
2017-02-02,47.25,daily
2017-02-03,47.6,daily
2017-02-06,47.9,daily
2017-02-07,48.0,daily
2017-02-08,47.9,daily
2017-02-09,48.15,daily
2017-02-10,48.6,daily
2017-02-13,49.0,daily
2017-02-14,49.0,daily
2017-02-15,48.95,daily
2017-02-16,48.85,daily
2017-02-17,48.65,daily
2017-02-18,48.6,daily
2017-02-20,48.5,daily
2017-02-21,48.45,daily
2017-02-22,48.45,daily
2017-02-23,48.45,daily
2017-02-24,48.4,daily
2017-03-01,48.5,daily
2017-03-02,48.3,daily
2017-03-03,48.35,daily
2017-03-06,48.4,daily
2017-03-07,48.35,daily
2017-03-08,48.3,daily
2017-03-09,48.15,daily
2017-03-10,48.1,daily
2017-03-13,48.3,daily
2017-03-14,48.55,daily
2017-03-15,48.5,daily
2017-03-16,48.7,daily
2017-03-17,48.7,daily
2017-03-20,48.7,daily
2017-03-21,48.65,daily
2017-03-22,48.7,daily
2017-03-23,48.7,daily
2017-03-24,49.25,daily
2017-03-27,49.45,daily
2017-03-28,49.6,daily
2017-03-29,49.9,daily
2017-03-30,49.75,daily
2017-03-31,49.5,daily
2017-04-05,49.75,daily
2017-04-06,49.4,daily
2017-04-07,49.45,daily
2017-04-10,49.55,daily
2017-04-11,49.5,daily
2017-04-12,49.3,daily
2017-04-13,49.35,daily
2017-04-14,49.3,daily
2017-04-17,49.4,daily
2017-04-18,49.45,daily
2017-04-19,49.45,daily
2017-04-20,49.2,daily
2017-04-21,49.0,daily
2017-04-24,49.25,daily
2017-04-25,49.45,daily
2017-04-26,49.5,daily
2017-04-27,49.0,daily
2017-04-28,48.9,daily
2017-05-02,49.25,daily
2017-05-03,49.0,daily
2017-05-04,49.2,daily
2017-05-05,48.6,daily
2017-05-08,48.8,daily
2017-05-09,48.1,daily
2017-05-10,48.0,daily
2017-05-11,48.7,daily
2017-05-12,48.1,daily
2017-05-15,48.6,daily
2017-05-16,48.85,daily
2017-05-17,49.5,daily
2017-05-18,49.6,daily
2017-05-19,49.55,daily
2017-05-22,50.1,daily
2017-05-23,50.5,daily
2017-05-24,50.4,daily
2017-05-25,50.6,daily
2017-05-26,50.4,daily
2017-05-31,50.8,daily
2017-06-01,50.6,daily
2017-06-02,50.6,daily
2017-06-03,50.3,daily
2017-06-05,50.4,daily
2017-06-06,50.4,daily
2017-06-07,50.3,daily
2017-06-08,50.7,daily
2017-06-09,50.3,daily
2017-06-12,49.8,daily
2017-06-13,49.85,daily
2017-06-14,49.8,daily
2017-06-15,49.75,daily
2017-06-16,49.75,daily
2017-06-19,49.75,daily
2017-06-20,49.7,daily
2017-06-21,49.5,daily
2017-06-22,49.7,daily
2017-06-23,49.55,daily
2017-06-26,49.5,daily
2017-06-27,49.3,daily
2017-06-28,49.2,daily
2017-06-29,48.6,daily
2017-06-30,49.15,daily
2017-07-03,48.95,daily
2017-07-04,49.45,daily
2017-07-05,49.8,daily
2017-07-06,49.7,daily
2017-07-07,49.8,daily
2017-07-10,49.8,daily
2017-07-11,49.8,daily
2017-07-12,49.95,daily
2017-07-13,49.9,daily
2017-07-14,50.1,daily
2017-07-17,50.2,daily
2017-07-18,50.2,daily
2017-07-19,50.4,daily
2017-07-20,50.3,daily
2017-07-21,50.0,daily
2017-07-24,50.2,daily
2017-07-25,49.9,daily
2017-07-26,50.1,daily
2017-07-27,50.1,daily
2017-07-28,49.75,daily
2017-07-31,49.75,daily
2017-08-01,50.0,daily
2017-08-02,48.5,daily
2017-08-03,48.7,daily
2017-08-04,48.6,daily
2017-08-07,48.55,daily
2017-08-08,48.4,daily
2017-08-09,48.35,daily
2017-08-10,48.45,daily
2017-08-11,48.3,daily
2017-08-14,48.1,daily
2017-08-15,48.1,daily
2017-08-16,48.1,daily
2017-08-17,48.0,daily
2017-08-18,47.9,daily
2017-08-21,47.9,daily
2017-08-22,47.8,daily
2017-08-23,47.85,daily
2017-08-24,47.95,daily
2017-08-25,47.85,daily
2017-08-28,47.95,daily
2017-08-29,47.8,daily
2017-08-30,47.75,daily
2017-08-31,47.8,daily
2017-09-01,47.7,daily
2017-09-04,47.25,daily
2017-09-05,47.35,daily
2017-09-06,47.3,daily
2017-09-07,47.45,daily
2017-09-08,47.6,daily
2017-09-11,47.6,daily
2017-09-12,47.7,daily
2017-09-13,47.25,daily
2017-09-14,47.6,daily
2017-09-15,47.75,daily
2017-09-18,47.65,daily
2017-09-19,47.6,daily
2017-09-20,47.7,daily
2017-09-21,47.5,daily
2017-09-22,47.55,daily
2017-09-25,47.75,daily
2017-09-26,47.7,daily
2017-09-27,48.2,daily
2017-09-28,48.4,daily
2017-09-29,48.5,daily
2017-09-30,48.45,daily
2017-10-02,48.0,daily
2017-10-03,48.45,daily
2017-10-05,48.55,daily
2017-10-06,48.5,daily
2017-10-11,48.35,daily
2017-10-12,48.7,daily
2017-10-13,48.65,daily
2017-10-16,48.75,daily
2017-10-17,48.5,daily
2017-10-18,48.35,daily
2017-10-19,48.3,daily
2017-10-20,48.1,daily
2017-10-23,48.0,daily
2017-10-24,48.2,daily
2017-10-25,48.1,daily
2017-10-26,48.2,daily
2017-10-27,48.05,daily
2017-10-30,47.95,daily
2017-10-31,47.8,daily
2017-11-01,47.8,daily
2017-11-02,47.8,daily
2017-11-03,47.85,daily
2017-11-06,47.8,daily
2017-11-07,47.75,daily
2017-11-08,47.75,daily
2017-11-09,47.85,daily
2017-11-10,47.85,daily
2017-11-13,47.85,daily
2017-11-14,47.8,daily
2017-11-15,47.7,daily
2017-11-16,47.95,daily
2017-11-17,47.95,daily
2017-11-20,48.1,daily
2017-11-21,48.1,daily
2017-11-22,48.1,daily
2017-11-23,48.3,daily
2017-11-24,48.45,daily
2017-11-27,50.0,daily
2017-11-28,50.2,daily
2017-11-29,50.1,daily
2017-11-30,50.0,daily
2017-12-01,50.0,daily
2017-12-04,50.2,daily
2017-12-05,50.2,daily
2017-12-06,50.2,daily
2017-12-07,50.0,daily
2017-12-08,50.1,daily
2017-12-11,49.8,daily
2017-12-12,50.0,daily
2017-12-13,49.8,daily
2017-12-14,49.95,daily
2017-12-15,49.7,daily
2017-12-18,49.9,daily
2017-12-19,49.85,daily
2017-12-20,49.75,daily
2017-12-21,49.85,daily
2017-12-22,49.95,daily
2017-12-25,49.95,daily
2017-12-26,49.95,daily
2017-12-27,50.0,daily
2017-12-28,50.2,daily
2017-12-29,50.3,daily
2018-01-02,50.1,daily
2018-01-03,50.2,daily
2018-01-04,50.2,daily
2018-01-05,50.0,daily
2018-01-08,50.2,daily
2018-01-09,50.2,daily
2018-01-10,50.3,daily
2018-01-11,50.3,daily
2018-01-12,50.3,daily
2018-01-15,50.3,daily
2018-01-16,50.3,daily
2018-01-17,50.5,daily
2018-01-18,50.4,daily
2018-01-19,50.5,daily
2018-01-22,50.3,daily
2018-01-23,50.2,daily
2018-01-24,50.2,daily
2018-01-25,50.4,daily
2018-01-26,50.3,daily
2018-01-29,50.3,daily
2018-01-30,50.3,daily
2018-01-31,50.4,daily
2018-02-01,50.3,daily
2018-02-02,50.3,daily
2018-02-05,50.3,daily
2018-02-06,50.3,daily
2018-02-07,50.4,daily
2018-02-08,50.3,daily
2018-02-09,50.2,daily
2018-02-12,50.3,daily
2018-02-21,50.6,daily
2018-02-22,50.6,daily
2018-02-23,50.8,daily
2018-02-26,50.8,daily
2018-02-27,50.9,daily
2018-03-01,50.7,daily
2018-03-02,50.8,daily
2018-03-05,50.7,daily
2018-03-06,50.7,daily
2018-03-07,50.7,daily
2018-03-08,50.7,daily
2018-03-09,50.8,daily
2018-03-12,50.7,daily
2018-03-13,50.7,daily
2018-03-14,50.7,daily
2018-03-15,50.8,daily
2018-03-16,50.8,daily
2018-03-19,50.9,daily
2018-03-20,50.9,daily
2018-03-21,50.8,daily
2018-03-22,50.9,daily
2018-03-23,50.8,daily
2018-03-26,50.8,daily
2018-03-27,50.9,daily
2018-03-28,50.8,daily
2018-03-29,50.9,daily
2018-03-30,50.8,daily
2018-03-31,50.8,daily
2018-04-02,50.8,daily
2018-04-03,50.8,daily
2018-04-09,50.8,daily
2018-04-10,50.9,daily
2018-04-11,50.9,daily
2018-04-12,50.9,daily
2018-04-13,50.9,daily
2018-04-16,51.0,daily
2018-04-17,51.0,daily
